,Ticker,Name,Wiki_url,Title,Content,Content_url
0,MMM.N,3M Co,https://en.wikipedia.org/wiki/3M,Formerly,Minnesota Mining and Manufacturing Company (1902-2002),
1,MMM.N,3M Co,https://en.wikipedia.org/wiki/3M,Type,Public,/wiki/Public_company
2,MMM.N,3M Co,https://en.wikipedia.org/wiki/3M,Traded as,NYSE,/wiki/New_York_Stock_Exchange
3,MMM.N,3M Co,https://en.wikipedia.org/wiki/3M,Traded as,MMM,https://www.nyse.com/quote/XNYS:MMM
4,MMM.N,3M Co,https://en.wikipedia.org/wiki/3M,Traded as,DJIA Component,/wiki/Dow_Jones_Industrial_Average
5,MMM.N,3M Co,https://en.wikipedia.org/wiki/3M,Traded as,S&P 100 Component,/wiki/S%26P_100
6,MMM.N,3M Co,https://en.wikipedia.org/wiki/3M,Traded as,S&P 500 Component,/wiki/S%26P_500
7,MMM.N,3M Co,https://en.wikipedia.org/wiki/3M,Industry,Conglomerate,/wiki/Conglomerate_(company)
8,MMM.N,3M Co,https://en.wikipedia.org/wiki/3M,Founded,"June 13, 1902; 117 years ago (1902-06-13) (as Minnesota Mining and Manufacturing Company)",
9,MMM.N,3M Co,https://en.wikipedia.org/wiki/3M,Founded,"Two Harbors, Minnesota, U.S.","/wiki/Two_Harbors,_Minnesota"
10,MMM.N,3M Co,https://en.wikipedia.org/wiki/3M,Founders,John Dwan,
11,MMM.N,3M Co,https://en.wikipedia.org/wiki/3M,Founders, Hermon Cable,
12,MMM.N,3M Co,https://en.wikipedia.org/wiki/3M,Founders,Henry Bryan,
13,MMM.N,3M Co,https://en.wikipedia.org/wiki/3M,Founders, William A. McGonagle,
14,MMM.N,3M Co,https://en.wikipedia.org/wiki/3M,Headquarters,"Maplewood, Minnesota, U.S.","/wiki/Maplewood,_Minnesota"
15,MMM.N,3M Co,https://en.wikipedia.org/wiki/3M,Area served,Worldwide,
16,MMM.N,3M Co,https://en.wikipedia.org/wiki/3M,Key people,Mike Roman,https://www.cnbc.com/2018/03/05/3m-appoints-michael-roman-ceo-inge-thulin-will-become-chairman-of-board.html
17,MMM.N,3M Co,https://en.wikipedia.org/wiki/3M,Key people,"(Chairman, President, and CEO)",/wiki/Chairman
18,MMM.N,3M Co,https://en.wikipedia.org/wiki/3M,Revenue, US$31.657 billion (2017)[1],/wiki/United_States_dollar
19,MMM.N,3M Co,https://en.wikipedia.org/wiki/3M,Operating income, US$7.820 billion (2017)[1],
20,MMM.N,3M Co,https://en.wikipedia.org/wiki/3M,Net income, US$4.858 billion (2017)[1],
21,MMM.N,3M Co,https://en.wikipedia.org/wiki/3M,Total assets, US$37.987 billion (2017)[1],
22,MMM.N,3M Co,https://en.wikipedia.org/wiki/3M,Total equity, US$11.563 billion (2017)[1],
23,MMM.N,3M Co,https://en.wikipedia.org/wiki/3M,Number of employees,"93,516 (2018)[2]",
24,MMM.N,3M Co,https://en.wikipedia.org/wiki/3M,Website,3M.com,http://www.3m.com
25,AOS.N,A. O. Smith Corp,https://en.wikipedia.org/wiki/A._O._Smith,Type,Public,/wiki/Public_company
26,AOS.N,A. O. Smith Corp,https://en.wikipedia.org/wiki/A._O._Smith,Traded as,NYSE,/wiki/New_York_Stock_Exchange
27,AOS.N,A. O. Smith Corp,https://en.wikipedia.org/wiki/A._O._Smith,Traded as,AOS,https://www.nyse.com/quote/XNYS:AOS
28,AOS.N,A. O. Smith Corp,https://en.wikipedia.org/wiki/A._O._Smith,Traded as,S&P 500,/wiki/S%26P_500
29,AOS.N,A. O. Smith Corp,https://en.wikipedia.org/wiki/A._O._Smith,Industry,Water technology,/wiki/Water_industry
30,AOS.N,A. O. Smith Corp,https://en.wikipedia.org/wiki/A._O._Smith,Founded,"Milwaukee, Wisconsin, United States, 1904 (1904) (original incorporation)","/wiki/Milwaukee,_Wisconsin"
31,AOS.N,A. O. Smith Corp,https://en.wikipedia.org/wiki/A._O._Smith,Founder,Arthur Oliver Smith,
32,AOS.N,A. O. Smith Corp,https://en.wikipedia.org/wiki/A._O._Smith,Headquarters,"Milwaukee, Wisconsin, United States",
33,AOS.N,A. O. Smith Corp,https://en.wikipedia.org/wiki/A._O._Smith,Number of locations,24 worldwide[1],
34,AOS.N,A. O. Smith Corp,https://en.wikipedia.org/wiki/A._O._Smith,Area served,Worldwide,
35,AOS.N,A. O. Smith Corp,https://en.wikipedia.org/wiki/A._O._Smith,Key people,Ajita G. Rajendra (Chairman & CEO),
36,AOS.N,A. O. Smith Corp,https://en.wikipedia.org/wiki/A._O._Smith,Products,boilers,/wiki/Boiler
37,AOS.N,A. O. Smith Corp,https://en.wikipedia.org/wiki/A._O._Smith,Products,Water heaters,/wiki/Water_heater
38,AOS.N,A. O. Smith Corp,https://en.wikipedia.org/wiki/A._O._Smith,Products,Water tanks,/wiki/Water_tank
39,AOS.N,A. O. Smith Corp,https://en.wikipedia.org/wiki/A._O._Smith,Products,Water treatment,/wiki/Water_treatment
40,AOS.N,A. O. Smith Corp,https://en.wikipedia.org/wiki/A._O._Smith,Revenue, US$2.5 billion (FY 2015)[2],
41,AOS.N,A. O. Smith Corp,https://en.wikipedia.org/wiki/A._O._Smith,Operating income, US$208.7 million (FY 2012)[2],
42,AOS.N,A. O. Smith Corp,https://en.wikipedia.org/wiki/A._O._Smith,Net income, US$158.7 million (FY 2012)[2],
43,AOS.N,A. O. Smith Corp,https://en.wikipedia.org/wiki/A._O._Smith,Total assets, US$2.27 billion (FY 2012)[2],
44,AOS.N,A. O. Smith Corp,https://en.wikipedia.org/wiki/A._O._Smith,Total equity, US$1.19 billion (FY 2012)[2],
45,AOS.N,A. O. Smith Corp,https://en.wikipedia.org/wiki/A._O._Smith,Number of employees,"16,100[3] (2017)",
46,AOS.N,A. O. Smith Corp,https://en.wikipedia.org/wiki/A._O._Smith,Divisions,"Motor, Smith Fiberglass Products, Water Heater, Water Products",
47,AOS.N,A. O. Smith Corp,https://en.wikipedia.org/wiki/A._O._Smith,Website,aosmith.com,http://aosmith.com
48,ABT.N,Abbott Laboratories,https://en.wikipedia.org/wiki/Abbott_Laboratories,Type,Public,/wiki/Public_company
49,ABT.N,Abbott Laboratories,https://en.wikipedia.org/wiki/Abbott_Laboratories,Traded as,NYSE: ABT,/wiki/New_York_Stock_Exchange
50,ABT.N,Abbott Laboratories,https://en.wikipedia.org/wiki/Abbott_Laboratories,Traded as,S&P 100 Component,/wiki/S%26P_100
51,ABT.N,Abbott Laboratories,https://en.wikipedia.org/wiki/Abbott_Laboratories,Traded as,S&P 500 Component,/wiki/S%26P_500
52,ABT.N,Abbott Laboratories,https://en.wikipedia.org/wiki/Abbott_Laboratories,Industry,Health care,/wiki/Healthcare_industry
53,ABT.N,Abbott Laboratories,https://en.wikipedia.org/wiki/Abbott_Laboratories,Founded,1888; 131 years ago (1888) (as Abbott Alkaloidal Company),
54,ABT.N,Abbott Laboratories,https://en.wikipedia.org/wiki/Abbott_Laboratories,Founder,Dr. Wallace Calvin Abbott,
55,ABT.N,Abbott Laboratories,https://en.wikipedia.org/wiki/Abbott_Laboratories,Headquarters,"Lake Bluff, Illinois, U.S.",/wiki/Lake_Bluff
56,ABT.N,Abbott Laboratories,https://en.wikipedia.org/wiki/Abbott_Laboratories,Area served,Worldwide,
57,ABT.N,Abbott Laboratories,https://en.wikipedia.org/wiki/Abbott_Laboratories,Key people,Miles D. White,/wiki/Miles_D._White
58,ABT.N,Abbott Laboratories,https://en.wikipedia.org/wiki/Abbott_Laboratories,Key people,(Chairman & CEO),/wiki/Chairman#Public_corporations
59,ABT.N,Abbott Laboratories,https://en.wikipedia.org/wiki/Abbott_Laboratories,Key people,Brian B. Yoor,
60,ABT.N,Abbott Laboratories,https://en.wikipedia.org/wiki/Abbott_Laboratories,Key people,(Executive VP & CFO),/wiki/Vice_president#In_business
61,ABT.N,Abbott Laboratories,https://en.wikipedia.org/wiki/Abbott_Laboratories,Products,Branded generic drugs,/wiki/Generic_drug
62,ABT.N,Abbott Laboratories,https://en.wikipedia.org/wiki/Abbott_Laboratories,Products,Medical devices,/wiki/Medical_device
63,ABT.N,Abbott Laboratories,https://en.wikipedia.org/wiki/Abbott_Laboratories,Products,Diagnostic assays,/wiki/Assay
64,ABT.N,Abbott Laboratories,https://en.wikipedia.org/wiki/Abbott_Laboratories,Products,Dietary supplements,/wiki/Dietary_supplement
65,ABT.N,Abbott Laboratories,https://en.wikipedia.org/wiki/Abbott_Laboratories,Revenue, US$30.578 billion (2018),/wiki/US$
66,ABT.N,Abbott Laboratories,https://en.wikipedia.org/wiki/Abbott_Laboratories,Operating income, US$1.73 billion (2017),
67,ABT.N,Abbott Laboratories,https://en.wikipedia.org/wiki/Abbott_Laboratories,Net income, US$477 million (2017),
68,ABT.N,Abbott Laboratories,https://en.wikipedia.org/wiki/Abbott_Laboratories,Total assets, US$76.25 billion (2017),
69,ABT.N,Abbott Laboratories,https://en.wikipedia.org/wiki/Abbott_Laboratories,Total equity, US$31.10 billion (2017),
70,ABT.N,Abbott Laboratories,https://en.wikipedia.org/wiki/Abbott_Laboratories,Number of employees,"~99,000 (2017)",
71,ABT.N,Abbott Laboratories,https://en.wikipedia.org/wiki/Abbott_Laboratories,Website,www.abbott.com,http://www.abbott.com
72,ABBV.N,AbbVie Inc,https://en.wikipedia.org/wiki/AbbVie_Inc.,Type,Public,/wiki/Public_company
73,ABBV.N,AbbVie Inc,https://en.wikipedia.org/wiki/AbbVie_Inc.,Traded as,NYSE: ABBV,/wiki/New_York_Stock_Exchange
74,ABBV.N,AbbVie Inc,https://en.wikipedia.org/wiki/AbbVie_Inc.,Traded as,S&P 100 component,/wiki/S%26P_100
75,ABBV.N,AbbVie Inc,https://en.wikipedia.org/wiki/AbbVie_Inc.,Traded as,S&P 500 component,/wiki/S%26P_500
76,ABBV.N,AbbVie Inc,https://en.wikipedia.org/wiki/AbbVie_Inc.,Industry,Biopharmaceutical,/wiki/Biopharmaceutical
77,ABBV.N,AbbVie Inc,https://en.wikipedia.org/wiki/AbbVie_Inc.,Founded,2013; 6 years ago (2013),
78,ABBV.N,AbbVie Inc,https://en.wikipedia.org/wiki/AbbVie_Inc.,Headquarters,"Lake Bluff, Illinois, United States","/wiki/Lake_Bluff,_Illinois"
79,ABBV.N,AbbVie Inc,https://en.wikipedia.org/wiki/AbbVie_Inc.,Area served,Worldwide,
80,ABBV.N,AbbVie Inc,https://en.wikipedia.org/wiki/AbbVie_Inc.,Area served,(170+ Countries),
81,ABBV.N,AbbVie Inc,https://en.wikipedia.org/wiki/AbbVie_Inc.,Key people,Richard A. Gonzalez,
82,ABBV.N,AbbVie Inc,https://en.wikipedia.org/wiki/AbbVie_Inc.,Key people,(Chairman & CEO),/wiki/Chairman
83,ABBV.N,AbbVie Inc,https://en.wikipedia.org/wiki/AbbVie_Inc.,Products,Humira (adalimumab),/wiki/Adalimumab
84,ABBV.N,AbbVie Inc,https://en.wikipedia.org/wiki/AbbVie_Inc.,Products,Imbruvica (ibrutinib),/wiki/Ibrutinib
85,ABBV.N,AbbVie Inc,https://en.wikipedia.org/wiki/AbbVie_Inc.,Products,Venclexta (venetoclax),/wiki/Venetoclax
86,ABBV.N,AbbVie Inc,https://en.wikipedia.org/wiki/AbbVie_Inc.,Products,Zinbryta (daclizumab),/wiki/Daclizumab
87,ABBV.N,AbbVie Inc,https://en.wikipedia.org/wiki/AbbVie_Inc.,Products,Kaletra (lopinavir),/wiki/Lopinavir
88,ABBV.N,AbbVie Inc,https://en.wikipedia.org/wiki/AbbVie_Inc.,Products,Norvir (ritonavir),/wiki/Ritonavir
89,ABBV.N,AbbVie Inc,https://en.wikipedia.org/wiki/AbbVie_Inc.,Products,Mavyret/Maviret (glecaprevir/pibrentasvir),/wiki/Glecaprevir/pibrentasvir
90,ABBV.N,AbbVie Inc,https://en.wikipedia.org/wiki/AbbVie_Inc.,Revenue, US$32.753 billion (2018)[1],/wiki/United_States_dollar
91,ABBV.N,AbbVie Inc,https://en.wikipedia.org/wiki/AbbVie_Inc.,Operating income, US$9.592 billion (2017)[1],
92,ABBV.N,AbbVie Inc,https://en.wikipedia.org/wiki/AbbVie_Inc.,Net income, US$5.309 billion (2017)[1],
93,ABBV.N,AbbVie Inc,https://en.wikipedia.org/wiki/AbbVie_Inc.,Total assets, US$70.786 billion (2017)[1],
94,ABBV.N,AbbVie Inc,https://en.wikipedia.org/wiki/AbbVie_Inc.,Total equity, US$5.097 billion (2017)[1],
95,ABBV.N,AbbVie Inc,https://en.wikipedia.org/wiki/AbbVie_Inc.,Number of employees,"~29,000 (January 2018)[1]",
96,ABBV.N,AbbVie Inc,https://en.wikipedia.org/wiki/AbbVie_Inc.,Website,abbvie.com,http://abbvie.com
97,ABMD.OQ,Abiomed Inc,https://en.wikipedia.org/wiki/Abiomed,Type,Public,/wiki/Public_company
98,ABMD.OQ,Abiomed Inc,https://en.wikipedia.org/wiki/Abiomed,Traded as,NASDAQ,/wiki/NASDAQ
99,ABMD.OQ,Abiomed Inc,https://en.wikipedia.org/wiki/Abiomed,Traded as,ABMD,https://www.nasdaq.com/symbol/abmd
100,ABMD.OQ,Abiomed Inc,https://en.wikipedia.org/wiki/Abiomed,Traded as,S&P 500,/wiki/S%26P_500
101,ABMD.OQ,Abiomed Inc,https://en.wikipedia.org/wiki/Abiomed,Industry,Medical Devices,
102,ABMD.OQ,Abiomed Inc,https://en.wikipedia.org/wiki/Abiomed,Founded,1981,
103,ABMD.OQ,Abiomed Inc,https://en.wikipedia.org/wiki/Abiomed,Headquarters,"Danvers, Massachusetts, United States","/wiki/Danvers,_Massachusetts"
104,ABMD.OQ,Abiomed Inc,https://en.wikipedia.org/wiki/Abiomed,Key people,"Michael R. Minogue, CEO",/wiki/CEO
105,ABMD.OQ,Abiomed Inc,https://en.wikipedia.org/wiki/Abiomed,Products,Cardiovascular medical implant devices,/wiki/Medical_implant
106,ABMD.OQ,Abiomed Inc,https://en.wikipedia.org/wiki/Abiomed,Revenue, US$329.5 Million (FY 2016),/wiki/United_States_Dollar
107,ABMD.OQ,Abiomed Inc,https://en.wikipedia.org/wiki/Abiomed,Operating income, US$65.1 Million (FY 2016),/wiki/United_States_Dollar
108,ABMD.OQ,Abiomed Inc,https://en.wikipedia.org/wiki/Abiomed,Net income, US$38.1 Million (FY 2016),/wiki/United_States_Dollar
109,ABMD.OQ,Abiomed Inc,https://en.wikipedia.org/wiki/Abiomed,Total assets, US$423 Million (FY 2016),/wiki/United_States_dollar
110,ABMD.OQ,Abiomed Inc,https://en.wikipedia.org/wiki/Abiomed,Total equity, US$369 Million (FY 2016),/wiki/United_States_dollar
111,ABMD.OQ,Abiomed Inc,https://en.wikipedia.org/wiki/Abiomed,Number of employees,"1,143 (2018)",
112,ABMD.OQ,Abiomed Inc,https://en.wikipedia.org/wiki/Abiomed,Website,abiomed.com,http://abiomed.com
113,ACN.N,Accenture PLC,https://en.wikipedia.org/wiki/Accenture,Formerly,Andersen Consulting (1 January 2001 (2001-01-01)),
114,ACN.N,Accenture PLC,https://en.wikipedia.org/wiki/Accenture,Type,Public,/wiki/Public_company
115,ACN.N,Accenture PLC,https://en.wikipedia.org/wiki/Accenture,Traded as,NYSE: ACN (Class A),/wiki/New_York_Stock_Exchange
116,ACN.N,Accenture PLC,https://en.wikipedia.org/wiki/Accenture,Traded as,S&P 100 component,/wiki/S%26P_100
117,ACN.N,Accenture PLC,https://en.wikipedia.org/wiki/Accenture,Traded as,S&P 500 component,/wiki/S%26P_500
118,ACN.N,Accenture PLC,https://en.wikipedia.org/wiki/Accenture,ISIN,IE00B4BNMY34,https://tools.wmflabs.org/isin/?language=de&isin=IE00B4BNMY34
119,ACN.N,Accenture PLC,https://en.wikipedia.org/wiki/Accenture,Industry,Professional services,/wiki/Professional_services
120,ACN.N,Accenture PLC,https://en.wikipedia.org/wiki/Accenture,Founded,1989; 30 years ago (1989),
121,ACN.N,Accenture PLC,https://en.wikipedia.org/wiki/Accenture,Headquarters,"Dublin, Ireland",/wiki/Dublin
122,ACN.N,Accenture PLC,https://en.wikipedia.org/wiki/Accenture,Area served,Worldwide,
123,ACN.N,Accenture PLC,https://en.wikipedia.org/wiki/Accenture,Key people,Marjorie Magner,/wiki/Marjorie_Magner
124,ACN.N,Accenture PLC,https://en.wikipedia.org/wiki/Accenture,Key people,Chairperson,/wiki/Chairman
125,ACN.N,Accenture PLC,https://en.wikipedia.org/wiki/Accenture,Key people,[1],
126,ACN.N,Accenture PLC,https://en.wikipedia.org/wiki/Accenture,Key people,interim CEO,/wiki/Chief_executive_officer
127,ACN.N,Accenture PLC,https://en.wikipedia.org/wiki/Accenture,Services,"Strategy, consulting, digital, technology and operations[2]",
128,ACN.N,Accenture PLC,https://en.wikipedia.org/wiki/Accenture,Revenue, US$41.60 billion (2018)[3],/wiki/United_States_dollar
129,ACN.N,Accenture PLC,https://en.wikipedia.org/wiki/Accenture,Operating income, US$5.84 billion (2018)[3],
130,ACN.N,Accenture PLC,https://en.wikipedia.org/wiki/Accenture,Net income, US$4.06 billion (2018)[3],
131,ACN.N,Accenture PLC,https://en.wikipedia.org/wiki/Accenture,Total assets, US$24.45 billion (2018)[3],
132,ACN.N,Accenture PLC,https://en.wikipedia.org/wiki/Accenture,Total equity, US$10.36 billion (2018)[3],
133,ACN.N,Accenture PLC,https://en.wikipedia.org/wiki/Accenture,Number of employees,"482,000 (2019)[4]",
134,ACN.N,Accenture PLC,https://en.wikipedia.org/wiki/Accenture,Website,www.accenture.com,http://www.accenture.com/
135,ATVI.OQ,Activision Blizzard Inc,https://en.wikipedia.org/wiki/Activision_Blizzard,Type,Public,/wiki/Public_company
136,ATVI.OQ,Activision Blizzard Inc,https://en.wikipedia.org/wiki/Activision_Blizzard,Traded as,NASDAQ,/wiki/NASDAQ
137,ATVI.OQ,Activision Blizzard Inc,https://en.wikipedia.org/wiki/Activision_Blizzard,Traded as,ATVI,https://www.nasdaq.com/symbol/atvi
138,ATVI.OQ,Activision Blizzard Inc,https://en.wikipedia.org/wiki/Activision_Blizzard,Traded as,NASDAQ-100,/wiki/NASDAQ-100
139,ATVI.OQ,Activision Blizzard Inc,https://en.wikipedia.org/wiki/Activision_Blizzard,Traded as,S&P 500,/wiki/S%26P_500
140,ATVI.OQ,Activision Blizzard Inc,https://en.wikipedia.org/wiki/Activision_Blizzard,ISIN,US00507V1098,https://tools.wmflabs.org/isin/?language=de&isin=US00507V1098
141,ATVI.OQ,Activision Blizzard Inc,https://en.wikipedia.org/wiki/Activision_Blizzard,Industry,Video game industry,/wiki/Video_game_industry
142,ATVI.OQ,Activision Blizzard Inc,https://en.wikipedia.org/wiki/Activision_Blizzard,Predecessor,"Activision, Inc.",
143,ATVI.OQ,Activision Blizzard Inc,https://en.wikipedia.org/wiki/Activision_Blizzard,Predecessor,Vivendi Games,/wiki/Vivendi_Games
144,ATVI.OQ,Activision Blizzard Inc,https://en.wikipedia.org/wiki/Activision_Blizzard,Founded,"July 10, 2008; 11 years ago (2008-07-10)[1]",
145,ATVI.OQ,Activision Blizzard Inc,https://en.wikipedia.org/wiki/Activision_Blizzard,Headquarters,"Santa Monica, California, U.S.","/wiki/Santa_Monica,_California"
146,ATVI.OQ,Activision Blizzard Inc,https://en.wikipedia.org/wiki/Activision_Blizzard,Key people,Brian Kelly,
147,ATVI.OQ,Activision Blizzard Inc,https://en.wikipedia.org/wiki/Activision_Blizzard,Key people,chairman,/wiki/Chairman
148,ATVI.OQ,Activision Blizzard Inc,https://en.wikipedia.org/wiki/Activision_Blizzard,Key people,Bobby Kotick,/wiki/Bobby_Kotick
149,ATVI.OQ,Activision Blizzard Inc,https://en.wikipedia.org/wiki/Activision_Blizzard,Key people,CEO,/wiki/Chief_executive_officer
150,ATVI.OQ,Activision Blizzard Inc,https://en.wikipedia.org/wiki/Activision_Blizzard,Key people,Coddy Johnson,
151,ATVI.OQ,Activision Blizzard Inc,https://en.wikipedia.org/wiki/Activision_Blizzard,Key people,president,/wiki/President_(corporate_title)
152,ATVI.OQ,Activision Blizzard Inc,https://en.wikipedia.org/wiki/Activision_Blizzard,Key people,COO,/wiki/Chief_operating_officer
153,ATVI.OQ,Activision Blizzard Inc,https://en.wikipedia.org/wiki/Activision_Blizzard,Key people,Dennis Durkin,
154,ATVI.OQ,Activision Blizzard Inc,https://en.wikipedia.org/wiki/Activision_Blizzard,Key people,CFO,/wiki/Chief_financial_officer
155,ATVI.OQ,Activision Blizzard Inc,https://en.wikipedia.org/wiki/Activision_Blizzard,Products,Call of Duty,/wiki/Call_of_Duty
156,ATVI.OQ,Activision Blizzard Inc,https://en.wikipedia.org/wiki/Activision_Blizzard,Products,Crash Bandicoot,/wiki/Crash_Bandicoot
157,ATVI.OQ,Activision Blizzard Inc,https://en.wikipedia.org/wiki/Activision_Blizzard,Products,Guitar Hero,/wiki/Guitar_Hero
158,ATVI.OQ,Activision Blizzard Inc,https://en.wikipedia.org/wiki/Activision_Blizzard,Products,Skylanders,/wiki/Skylanders
159,ATVI.OQ,Activision Blizzard Inc,https://en.wikipedia.org/wiki/Activision_Blizzard,Products,Spyro the Dragon,/wiki/Spyro
160,ATVI.OQ,Activision Blizzard Inc,https://en.wikipedia.org/wiki/Activision_Blizzard,Products,Tony Hawk's,/wiki/Tony_Hawk%27s_(series)
161,ATVI.OQ,Activision Blizzard Inc,https://en.wikipedia.org/wiki/Activision_Blizzard,Products,Diablo,/wiki/Diablo_(series)
162,ATVI.OQ,Activision Blizzard Inc,https://en.wikipedia.org/wiki/Activision_Blizzard,Products,Hearthstone,/wiki/Hearthstone_(video_game)
163,ATVI.OQ,Activision Blizzard Inc,https://en.wikipedia.org/wiki/Activision_Blizzard,Products,Heroes of the Storm,/wiki/Heroes_of_the_Storm
164,ATVI.OQ,Activision Blizzard Inc,https://en.wikipedia.org/wiki/Activision_Blizzard,Products,Overwatch,/wiki/Overwatch_(video_game)
165,ATVI.OQ,Activision Blizzard Inc,https://en.wikipedia.org/wiki/Activision_Blizzard,Products,StarCraft,/wiki/StarCraft_(series)
166,ATVI.OQ,Activision Blizzard Inc,https://en.wikipedia.org/wiki/Activision_Blizzard,Products,Warcraft,/wiki/Warcraft
167,ATVI.OQ,Activision Blizzard Inc,https://en.wikipedia.org/wiki/Activision_Blizzard,Products,Candy Crush Saga,/wiki/Candy_Crush_Saga
168,ATVI.OQ,Activision Blizzard Inc,https://en.wikipedia.org/wiki/Activision_Blizzard,Revenue, US$7.500 billion[2] (2018),/wiki/United_States_dollar
169,ATVI.OQ,Activision Blizzard Inc,https://en.wikipedia.org/wiki/Activision_Blizzard,Operating income, US$1.988 billion[2] (2018),
170,ATVI.OQ,Activision Blizzard Inc,https://en.wikipedia.org/wiki/Activision_Blizzard,Net income, US$1.813 billion[2] (2018),
171,ATVI.OQ,Activision Blizzard Inc,https://en.wikipedia.org/wiki/Activision_Blizzard,Total assets, US$17.835 billion[2] (2018),
172,ATVI.OQ,Activision Blizzard Inc,https://en.wikipedia.org/wiki/Activision_Blizzard,Total equity, US$11.357 billion[2] (2018),
173,ATVI.OQ,Activision Blizzard Inc,https://en.wikipedia.org/wiki/Activision_Blizzard,Number of employees,"9,900[2] (2018)",
174,ATVI.OQ,Activision Blizzard Inc,https://en.wikipedia.org/wiki/Activision_Blizzard,Subsidiaries,Activision,/wiki/Activision
175,ATVI.OQ,Activision Blizzard Inc,https://en.wikipedia.org/wiki/Activision_Blizzard,Subsidiaries,Blizzard Entertainment,/wiki/Blizzard_Entertainment
176,ATVI.OQ,Activision Blizzard Inc,https://en.wikipedia.org/wiki/Activision_Blizzard,Subsidiaries,King,/wiki/King_(company)
177,ATVI.OQ,Activision Blizzard Inc,https://en.wikipedia.org/wiki/Activision_Blizzard,Subsidiaries,Major League Gaming,/wiki/Major_League_Gaming
178,ATVI.OQ,Activision Blizzard Inc,https://en.wikipedia.org/wiki/Activision_Blizzard,Subsidiaries,Activision Blizzard Studios,/wiki/Activision_Blizzard_Studios
179,ATVI.OQ,Activision Blizzard Inc,https://en.wikipedia.org/wiki/Activision_Blizzard,Subsidiaries,Activision Blizzard Consumer Products,
180,ATVI.OQ,Activision Blizzard Inc,https://en.wikipedia.org/wiki/Activision_Blizzard,Website,activisionblizzard.com,https://activisionblizzard.com/
181,ADBE.OQ,Adobe Inc,https://en.wikipedia.org/wiki/Adobe_Inc.,Formerly,Adobe Systems Incorporated,
182,ADBE.OQ,Adobe Inc,https://en.wikipedia.org/wiki/Adobe_Inc.,Type,Public,/wiki/Public_company
183,ADBE.OQ,Adobe Inc,https://en.wikipedia.org/wiki/Adobe_Inc.,Traded as,NASDAQ,/wiki/NASDAQ
184,ADBE.OQ,Adobe Inc,https://en.wikipedia.org/wiki/Adobe_Inc.,Traded as,ADBE,https://www.nasdaq.com/symbol/adbe
185,ADBE.OQ,Adobe Inc,https://en.wikipedia.org/wiki/Adobe_Inc.,Traded as,NASDAQ-100,/wiki/NASDAQ-100
186,ADBE.OQ,Adobe Inc,https://en.wikipedia.org/wiki/Adobe_Inc.,Traded as,S&P 100,/wiki/S%26P_100
187,ADBE.OQ,Adobe Inc,https://en.wikipedia.org/wiki/Adobe_Inc.,Traded as,S&P 500,/wiki/S%26P_500
188,ADBE.OQ,Adobe Inc,https://en.wikipedia.org/wiki/Adobe_Inc.,Industry,Computer software,/wiki/Computer_software
189,ADBE.OQ,Adobe Inc,https://en.wikipedia.org/wiki/Adobe_Inc.,Founded,December 1982; 36 years ago (1982-12),
190,ADBE.OQ,Adobe Inc,https://en.wikipedia.org/wiki/Adobe_Inc.,Founded,"Mountain View, California, U.S.","/wiki/Mountain_View,_California"
191,ADBE.OQ,Adobe Inc,https://en.wikipedia.org/wiki/Adobe_Inc.,Founder,John Warnock,/wiki/John_Warnock
192,ADBE.OQ,Adobe Inc,https://en.wikipedia.org/wiki/Adobe_Inc.,Founder,Charles Geschke,/wiki/Charles_Geschke
193,ADBE.OQ,Adobe Inc,https://en.wikipedia.org/wiki/Adobe_Inc.,Headquarters,"Adobe World Headquarters, San Jose, California, U.S.",/wiki/Adobe_World_Headquarters
194,ADBE.OQ,Adobe Inc,https://en.wikipedia.org/wiki/Adobe_Inc.,Area served,Worldwide,
195,ADBE.OQ,Adobe Inc,https://en.wikipedia.org/wiki/Adobe_Inc.,Key people,Shantanu Narayen,/wiki/Shantanu_Narayen
196,ADBE.OQ,Adobe Inc,https://en.wikipedia.org/wiki/Adobe_Inc.,Key people,Chairman,/wiki/Chairman
197,ADBE.OQ,Adobe Inc,https://en.wikipedia.org/wiki/Adobe_Inc.,Key people,CEO,/wiki/Chief_executive_officer
198,ADBE.OQ,Adobe Inc,https://en.wikipedia.org/wiki/Adobe_Inc.,Key people,CFO,/wiki/Chief_financial_officer
199,ADBE.OQ,Adobe Inc,https://en.wikipedia.org/wiki/Adobe_Inc.,Key people,CTO,/wiki/Chief_technology_officer
200,ADBE.OQ,Adobe Inc,https://en.wikipedia.org/wiki/Adobe_Inc.,Products,List of Adobe products,/wiki/List_of_Adobe_software
201,ADBE.OQ,Adobe Inc,https://en.wikipedia.org/wiki/Adobe_Inc.,Revenue, US$9.03 billion[1] (2018),/wiki/United_States_dollar
202,ADBE.OQ,Adobe Inc,https://en.wikipedia.org/wiki/Adobe_Inc.,Operating income, US$2.84 billion[1] (2018),
203,ADBE.OQ,Adobe Inc,https://en.wikipedia.org/wiki/Adobe_Inc.,Net income, US$3.62 billion[1] (2018),
204,ADBE.OQ,Adobe Inc,https://en.wikipedia.org/wiki/Adobe_Inc.,Total assets, US$18.76 billion[2] (2018),
205,ADBE.OQ,Adobe Inc,https://en.wikipedia.org/wiki/Adobe_Inc.,Total equity, US$9.36 billion[3] (2018),
